	id	pSentiment
15983	"2959_10"	1
15984	"5448_4"	0
15985	"9950_2"	0
15986	"1436_10"	1
15987	"770_10"	1
15988	"1695_1"	0
15989	"2556_8"	1
15990	"7741_1"	0
15991	"1744_3"	0
15992	"7303_10"	1
15993	"751_1"	0
15994	"10239_3"	0
15995	"4850_10"	1
15996	"3738_2"	0
15997	"2173_1"	0
15998	"10565_9"	1
15999	"9292_10"	1
16000	"9866_1"	0
16001	"8345_7"	1
16002	"3131_2"	0
16003	"8881_1"	0
16004	"9372_9"	1
16005	"10628_7"	1
16006	"12352_1"	0
16007	"7289_10"	1
16008	"6006_10"	1
16009	"5437_4"	0
16010	"9030_1"	0
16011	"4996_3"	0
16012	"7087_1"	0
16013	"3626_4"	0
16014	"4536_7"	1
16015	"438_9"	1
16016	"5228_8"	1
16017	"5321_10"	1
16018	"2419_10"	1
16019	"9600_4"	0
16020	"5683_2"	0
16021	"4456_7"	1
16022	"4307_10"	1
16023	"1866_8"	1
16024	"7358_1"	0
16025	"4234_4"	0
16026	"5832_9"	1
16027	"4607_4"	0
16028	"1030_10"	1
16029	"661_1"	0
16030	"3323_1"	0
16031	"2289_3"	0
16032	"670_7"	1
16033	"5278_1"	0
16034	"12090_3"	0
16035	"8991_2"	0
16036	"11910_10"	1
16037	"1130_10"	1
16038	"12195_4"	0
16039	"9549_8"	1
16040	"11729_10"	1
16041	"10108_10"	1
16042	"6011_8"	1
16043	"3843_7"	1
16044	"2857_1"	0
16045	"1765_4"	0
16046	"8001_3"	0
16047	"8474_2"	0
16048	"2954_10"	1
16049	"10031_2"	0
16050	"6589_10"	1
16051	"7955_2"	0
16052	"4417_9"	1
16053	"12190_7"	1
16054	"4791_10"	1
16055	"9338_8"	1
16056	"6675_8"	1
16057	"3634_1"	0
16058	"11399_2"	0
16059	"5856_3"	0
16060	"3220_4"	0
16061	"10574_10"	1
16062	"7127_1"	0
16063	"9004_7"	1
16064	"835_8"	1
16065	"8906_3"	0
16066	"8821_3"	0
16067	"11843_2"	0
16068	"4059_2"	0
16069	"7408_4"	0
16070	"5771_8"	1
16071	"12071_1"	0
16072	"6310_3"	0
16073	"10347_9"	1
16074	"7099_10"	1
16075	"7263_10"	1
16076	"6190_7"	1
16077	"4516_10"	1
16078	"946_8"	1
16079	"3415_9"	1
16080	"6841_7"	1
16081	"3984_1"	0
16082	"8324_1"	0
16083	"4214_10"	1
16084	"4756_10"	1
16085	"7909_10"	1
16086	"11573_3"	0
16087	"567_3"	0
16088	"3249_2"	0
16089	"3042_8"	1
16090	"3721_1"	0
16091	"2167_10"	1
16092	"2773_1"	0
16093	"3924_7"	1
16094	"9926_2"	0
16095	"6022_1"	0
16096	"2625_2"	0
16097	"1481_10"	1
16098	"10626_1"	0
16099	"5985_3"	0
16100	"7576_10"	1
16101	"6875_10"	1
16102	"7936_7"	1
16103	"10216_8"	1
16104	"2867_1"	0
16105	"9612_8"	1
16106	"11171_3"	0
16107	"11406_1"	0
16108	"4784_10"	1
16109	"10085_10"	1
16110	"9450_1"	0
16111	"4445_4"	0
16112	"10093_1"	0
16113	"42_3"	0
16114	"11484_2"	0
16115	"868_3"	0
16116	"1804_10"	1
16117	"4120_1"	0
16118	"11835_1"	0
16119	"1776_10"	1
16120	"5992_2"	0
16121	"9220_4"	0
16122	"2764_10"	1
16123	"1081_10"	1
16124	"1543_8"	1
16125	"10352_10"	1
16126	"10810_8"	1
16127	"2366_4"	0
16128	"1028_10"	1
16129	"10541_10"	1
16130	"2233_2"	0
16131	"9685_4"	0
16132	"7418_8"	1
16133	"11838_9"	1
16134	"3180_8"	1
16135	"12247_1"	0
16136	"10355_1"	0
16137	"5057_10"	1
16138	"9074_8"	1
16139	"11590_10"	1
16140	"3576_9"	1
16141	"3208_7"	1
16142	"4103_7"	1
16143	"6297_1"	0
16144	"10177_9"	1
16145	"12071_8"	1
16146	"6838_4"	0
16147	"4984_1"	0
16148	"1_7"	1
16149	"11246_8"	1
16150	"10722_4"	0
16151	"7985_10"	1
16152	"11316_8"	1
16153	"6554_1"	0
16154	"259_8"	1
16155	"7605_8"	1
16156	"5684_10"	1
16157	"11032_2"	0
16158	"3580_10"	1
16159	"11466_10"	1
16160	"3562_8"	1
16161	"5608_1"	0
16162	"3452_3"	0
16163	"10514_8"	1
16164	"7695_2"	0
16165	"5633_8"	1
16166	"694_9"	1
16167	"10203_2"	0
16168	"1801_4"	0
16169	"6149_7"	1
16170	"7572_1"	0
16171	"3740_9"	1
16172	"3928_7"	1
16173	"1790_4"	0
16174	"924_4"	0
16175	"11712_10"	1
16176	"130_9"	1
16177	"5226_10"	1
16178	"8820_4"	0
16179	"8760_2"	0
16180	"1185_4"	0
16181	"721_10"	1
16182	"4530_3"	0
16183	"7381_8"	1
16184	"4767_9"	1
16185	"11808_9"	1
16186	"4929_7"	1
16187	"9718_7"	1
16188	"6810_7"	1
16189	"89_2"	0
16190	"9784_3"	0
16191	"10341_1"	0
16192	"4534_9"	1
16193	"3854_1"	0
16194	"2700_1"	0
16195	"2594_9"	1
16196	"1499_4"	0
16197	"5998_1"	0
16198	"9331_1"	0
16199	"6394_10"	1
16200	"10850_3"	0
16201	"5085_7"	1
16202	"9104_10"	1
16203	"8893_9"	1
16204	"12014_10"	1
16205	"6176_3"	0
16206	"2405_10"	1
16207	"10707_1"	0
16208	"9259_3"	0
16209	"2279_10"	1
16210	"3151_9"	1
16211	"11971_10"	1
16212	"4540_7"	1
16213	"2754_10"	1
16214	"6707_9"	1
16215	"8847_1"	0
16216	"6104_10"	1
16217	"8212_2"	0
16218	"2960_10"	1
16219	"102_10"	1
16220	"1659_2"	0
16221	"173_3"	0
16222	"1417_8"	1
16223	"9895_8"	1
16224	"4649_10"	1
16225	"9878_4"	0
16226	"8251_10"	1
16227	"3108_3"	0
16228	"9540_8"	1
16229	"8081_4"	0
16230	"310_7"	1
16231	"7751_4"	0
16232	"9369_10"	1
16233	"4562_9"	1
16234	"11338_10"	1
16235	"9802_1"	0
16236	"11722_4"	0
16237	"11398_7"	1
16238	"4282_10"	1
16239	"2805_9"	1
16240	"6294_2"	0
16241	"8559_8"	1
16242	"7794_1"	0
16243	"6794_10"	1
16244	"9519_10"	1
16245	"9493_8"	1
16246	"4645_3"	0
16247	"5824_10"	1
16248	"4069_10"	1
16249	"2582_2"	0
16250	"12216_4"	0
16251	"1053_4"	0
16252	"8279_4"	0
16253	"8922_7"	1
16254	"11792_8"	1
16255	"4215_4"	0
16256	"12136_9"	1
16257	"11110_3"	0
16258	"11787_2"	0
16259	"11909_1"	0
16260	"9247_4"	0
16261	"5208_4"	0
16262	"11954_9"	1
16263	"10959_4"	0
16264	"4258_3"	0
16265	"11188_1"	0
16266	"1817_3"	0
16267	"7615_1"	0
16268	"6842_7"	1
16269	"7857_2"	0
16270	"724_3"	0
16271	"7239_2"	0
16272	"7989_1"	0
16273	"1273_3"	0
16274	"3635_3"	0
16275	"2142_8"	1
16276	"10647_2"	0
16277	"4480_9"	1
16278	"9457_9"	1
16279	"6635_1"	0
16280	"5015_1"	0
16281	"4878_10"	1
16282	"3465_4"	0
16283	"9937_10"	1
16284	"4773_10"	1
16285	"6267_10"	1
16286	"12121_7"	1
16287	"2886_8"	1
16288	"3516_4"	0
16289	"953_4"	0
16290	"7362_3"	0
16291	"1033_10"	1
16292	"6282_4"	0
16293	"6709_1"	0
16294	"3135_2"	0
16295	"4923_1"	0
16296	"7414_8"	1
16297	"3004_1"	0
16298	"3387_1"	0
16299	"10816_2"	0
16300	"1288_8"	1
16301	"7095_9"	1
16302	"12479_1"	0
16303	"791_9"	1
16304	"2884_7"	1
16305	"6046_2"	0
16306	"9269_1"	0
16307	"8074_10"	1
16308	"2532_8"	1
16309	"10924_3"	0
16310	"11109_9"	1
16311	"6745_4"	0
16312	"12223_10"	1
16313	"7544_3"	0
16314	"224_10"	1
16315	"891_2"	0
16316	"7234_4"	0
16317	"9115_1"	0
16318	"204_10"	1
16319	"898_10"	1
16320	"10245_10"	1
16321	"5185_2"	0
16322	"8247_3"	0
16323	"8015_4"	0
16324	"12129_4"	0
16325	"78_4"	0
16326	"1474_8"	1
16327	"11355_8"	1
16328	"9366_3"	0
16329	"900_10"	1
16330	"1411_7"	1
16331	"10909_10"	1
16332	"900_1"	0
16333	"7035_3"	0
16334	"1128_10"	1
16335	"3359_10"	1
16336	"2656_1"	0
16337	"11460_10"	1
16338	"2838_2"	0
16339	"5693_1"	0
16340	"9894_2"	0
16341	"5759_3"	0
16342	"3691_8"	1
16343	"2668_1"	0
16344	"5235_8"	1
16345	"2494_1"	0
16346	"9517_2"	0
16347	"256_1"	0
16348	"3089_9"	1
16349	"8122_10"	1
16350	"2986_8"	1
16351	"7629_10"	1
16352	"7717_10"	1
16353	"6697_2"	0
16354	"11903_2"	0
16355	"4270_1"	0
16356	"5540_2"	0
16357	"9291_4"	0
16358	"3810_9"	1
16359	"8419_9"	1
16360	"8648_9"	1
16361	"772_10"	1
16362	"1909_10"	1
16363	"2622_8"	1
16364	"8626_7"	1
16365	"1549_10"	1
16366	"6977_4"	0
16367	"1333_10"	1
16368	"1088_1"	0
16369	"12384_1"	0
16370	"11848_1"	0
16371	"10353_9"	1
16372	"8066_9"	1
16373	"3841_9"	1
16374	"12465_2"	0
16375	"7820_1"	0
16376	"11840_4"	0
16377	"213_4"	0
16378	"2887_9"	1
16379	"3946_3"	0
16380	"6891_9"	1
16381	"2110_3"	0
16382	"8544_3"	0
16383	"11990_1"	0
16384	"12193_4"	0
16385	"2793_1"	0
16386	"10202_10"	1
16387	"11711_4"	0
16388	"1554_4"	0
16389	"447_1"	0
16390	"311_9"	1
16391	"4911_2"	0
16392	"6691_9"	1
16393	"10591_3"	0
16394	"11303_4"	0
16395	"7493_7"	1
16396	"11809_2"	0
16397	"3101_1"	0
16398	"9937_3"	0
16399	"7844_10"	1
16400	"3192_10"	1
16401	"1271_7"	1
16402	"2324_8"	1
16403	"5931_4"	0
16404	"8768_8"	1
16405	"12245_1"	0
16406	"4215_9"	1
16407	"1382_8"	1
16408	"5517_3"	0
16409	"11012_1"	0
16410	"10805_2"	0
16411	"10837_1"	0
16412	"6020_7"	1
16413	"10412_8"	1
16414	"4972_9"	1
16415	"1391_7"	1
16416	"2794_3"	0
16417	"10609_10"	1
16418	"10808_1"	0
16419	"7425_3"	0
16420	"11863_1"	0
16421	"11611_9"	1
16422	"11775_2"	0
16423	"6526_7"	1
16424	"9032_4"	0
16425	"9523_3"	0
16426	"7085_3"	0
16427	"6212_9"	1
16428	"5959_7"	1
16429	"1773_9"	1
16430	"5893_1"	0
16431	"10142_8"	1
16432	"1876_10"	1
16433	"11819_8"	1
16434	"633_8"	1
16435	"7796_10"	1
16436	"2683_3"	0
16437	"4311_9"	1
16438	"7242_1"	0
16439	"2660_1"	0
16440	"5072_8"	1
16441	"5372_1"	0
16442	"4010_10"	1
16443	"10768_1"	0
16444	"10856_2"	0
16445	"9510_8"	1
16446	"6296_7"	1
16447	"848_3"	0
16448	"4766_1"	0
16449	"7855_8"	1
16450	"4467_1"	0
16451	"4554_8"	1
16452	"1624_10"	1
16453	"805_1"	0
16454	"8397_3"	0
16455	"12204_1"	0
16456	"2525_8"	1
16457	"6544_1"	0
16458	"9273_7"	1
16459	"12365_7"	1
16460	"3039_8"	1
16461	"4776_8"	1
16462	"3727_2"	0
16463	"7343_10"	1
16464	"8995_3"	0
16465	"3761_2"	0
16466	"267_7"	1
16467	"1553_10"	1
16468	"913_4"	0
16469	"10846_1"	0
16470	"7407_2"	0
16471	"8440_3"	0
16472	"10729_1"	0
16473	"3375_9"	1
16474	"8238_8"	1
16475	"4549_1"	0
16476	"6976_4"	0
16477	"3040_8"	1
16478	"12213_10"	1
16479	"242_1"	0
16480	"8023_3"	0
16481	"698_7"	1
16482	"3420_1"	0
16483	"3692_10"	1
16484	"5807_1"	0
16485	"8430_3"	0
16486	"3462_1"	0
16487	"2051_1"	0
16488	"764_10"	1
16489	"6515_7"	1
16490	"10987_4"	0
16491	"4880_9"	1
16492	"6333_8"	1
16493	"3180_2"	0
16494	"1090_8"	1
16495	"413_10"	1
16496	"7801_9"	1
16497	"303_10"	1
16498	"5463_1"	0
16499	"5698_1"	0
16500	"3235_1"	0
16501	"8294_8"	1
16502	"2714_4"	0
16503	"12435_3"	0
16504	"2053_10"	1
16505	"9890_8"	1
16506	"1597_8"	1
16507	"615_1"	0
16508	"5368_9"	1
16509	"2156_10"	1
16510	"2755_10"	1
16511	"5266_3"	0
16512	"12187_3"	0
16513	"6547_2"	0
16514	"3273_9"	1
16515	"12140_8"	1
16516	"701_4"	0
16517	"1446_10"	1
16518	"409_10"	1
16519	"10521_9"	1
16520	"6651_10"	1
16521	"3995_8"	1
16522	"11945_9"	1
16523	"5255_4"	0
16524	"12294_2"	0
16525	"3144_1"	0
16526	"349_10"	1
16527	"8990_3"	0
16528	"10955_7"	1
16529	"9776_8"	1
16530	"5273_7"	1
16531	"5957_3"	0
16532	"12488_1"	0
16533	"10027_7"	1
16534	"2733_10"	1
16535	"8238_1"	0
16536	"3510_4"	0
16537	"4044_1"	0
16538	"1425_4"	0
16539	"11755_3"	0
16540	"10176_7"	1
16541	"1825_2"	0
16542	"7582_8"	1
16543	"3809_1"	0
16544	"7777_10"	1
16545	"11624_8"	1
16546	"2991_4"	0
16547	"6012_9"	1
16548	"10570_1"	0
16549	"12068_1"	0
16550	"1258_3"	0
16551	"11060_1"	0
16552	"6508_4"	0
16553	"5405_10"	1
16554	"9003_10"	1
16555	"6108_8"	1
16556	"207_1"	0
16557	"7360_1"	0
16558	"2119_10"	1
16559	"12401_4"	0
16560	"3996_1"	0
16561	"6099_8"	1
16562	"9332_3"	0
16563	"4351_3"	0
16564	"10382_10"	1
16565	"4687_3"	0
16566	"10863_8"	1
16567	"3253_8"	1
16568	"8070_3"	0
16569	"4190_10"	1
16570	"2731_1"	0
16571	"4623_7"	1
16572	"10701_10"	1
16573	"221_9"	1
16574	"9931_9"	1
16575	"7513_3"	0
16576	"5283_3"	0
16577	"10675_8"	1
16578	"808_2"	0
16579	"6677_1"	0
16580	"5479_3"	0
16581	"6324_1"	0
16582	"7187_4"	0
16583	"1433_4"	0
16584	"1456_9"	1
16585	"6245_10"	1
16586	"11356_9"	1
16587	"8084_4"	0
16588	"11172_1"	0
16589	"7482_10"	1
16590	"772_4"	0
16591	"5823_2"	0
16592	"12194_3"	0
16593	"3032_7"	1
16594	"11601_3"	0
16595	"6946_3"	0
16596	"10363_9"	1
16597	"1798_9"	1
16598	"7632_10"	1
16599	"12108_4"	0
16600	"12134_8"	1
16601	"4753_3"	0
16602	"4859_1"	0
16603	"7000_4"	0
16604	"11676_2"	0
16605	"11865_1"	0
16606	"6904_2"	0
16607	"9465_7"	1
16608	"197_3"	0
16609	"3017_4"	0
16610	"3035_2"	0
16611	"11022_9"	1
16612	"5336_8"	1
16613	"6591_8"	1
16614	"4720_8"	1
16615	"1376_7"	1
16616	"12167_10"	1
16617	"3874_3"	0
16618	"5967_10"	1
16619	"11944_4"	0
16620	"1834_3"	0
16621	"9092_3"	0
16622	"8974_4"	0
16623	"6663_10"	1
16624	"366_9"	1
16625	"8862_8"	1
16626	"1079_7"	1
16627	"7981_10"	1
16628	"7436_1"	0
16629	"5141_9"	1
16630	"5429_10"	1
16631	"5830_8"	1
16632	"6385_2"	0
16633	"2189_2"	0
16634	"1589_1"	0
16635	"1603_9"	1
16636	"5658_10"	1
16637	"2550_1"	0
16638	"201_10"	1
16639	"2706_9"	1
16640	"5867_9"	1
16641	"2975_7"	1
16642	"6512_1"	0
16643	"678_8"	1
16644	"487_4"	0
16645	"5859_1"	0
16646	"4231_1"	0
16647	"7971_1"	0
16648	"11480_10"	1
16649	"12297_7"	1
16650	"9687_9"	1
16651	"10950_9"	1
16652	"11978_4"	0
16653	"11553_4"	0
16654	"10720_9"	1
16655	"10814_7"	1
16656	"1262_1"	0
16657	"4078_10"	1
16658	"9186_1"	0
16659	"10606_2"	0
16660	"8894_4"	0
16661	"6686_1"	0
16662	"3663_10"	1
16663	"5696_8"	1
16664	"11514_1"	0
16665	"12165_3"	0
16666	"5328_2"	0
16667	"5076_4"	0
16668	"5502_3"	0
16669	"3171_3"	0
16670	"9248_3"	0
16671	"4196_9"	1
16672	"5876_1"	0
16673	"4628_9"	1
16674	"10957_10"	1
16675	"3873_4"	0
16676	"1120_7"	1
16677	"6930_8"	1
16678	"4437_1"	0
16679	"6983_8"	1
16680	"12408_7"	1
16681	"11763_7"	1
16682	"3963_7"	1
16683	"9849_1"	0
16684	"3258_2"	0
16685	"6800_1"	0
16686	"2618_7"	1
16687	"6288_3"	0
16688	"10025_1"	0
16689	"11282_2"	0
16690	"2608_10"	1
16691	"3898_2"	0
16692	"9432_4"	0
16693	"11105_10"	1
16694	"281_10"	1
16695	"8579_2"	0
16696	"1508_7"	1
16697	"9585_1"	0
16698	"9735_8"	1
16699	"11609_1"	0
16700	"10038_3"	0
16701	"2348_10"	1
16702	"11911_2"	0
16703	"12280_9"	1
16704	"8798_8"	1
16705	"3752_7"	1
16706	"5568_3"	0
16707	"11794_2"	0
16708	"10714_2"	0
16709	"5750_1"	0
16710	"1798_1"	0
16711	"5381_7"	1
16712	"6749_2"	0
16713	"6199_8"	1
16714	"11412_10"	1
16715	"10825_1"	0
16716	"6391_8"	1
16717	"5818_4"	0
16718	"5825_9"	1
16719	"12035_3"	0
16720	"4665_2"	0
16721	"7658_10"	1
16722	"6228_7"	1
16723	"4234_7"	1
16724	"50_4"	0
16725	"7539_1"	0
16726	"6667_4"	0
16727	"1189_9"	1
16728	"7517_7"	1
16729	"7323_1"	0
16730	"6607_4"	0
16731	"5306_2"	0
16732	"8921_8"	1
16733	"8387_1"	0
16734	"492_7"	1
16735	"11375_2"	0
16736	"608_3"	0
16737	"5833_1"	0
16738	"7004_10"	1
16739	"923_9"	1
16740	"4416_9"	1
16741	"976_8"	1
16742	"9126_9"	1
16743	"2173_10"	1
16744	"405_10"	1
16745	"10996_1"	0
16746	"4242_2"	0
16747	"2972_1"	0
16748	"1549_2"	0
16749	"8740_8"	1
16750	"3825_8"	1
16751	"8599_2"	0
16752	"10329_8"	1
16753	"12478_1"	0
16754	"10233_1"	0
16755	"289_3"	0
16756	"2835_7"	1
16757	"4831_8"	1
16758	"5492_3"	0
16759	"11024_9"	1
16760	"11589_10"	1
16761	"2446_3"	0
16762	"1620_2"	0
16763	"9071_8"	1
16764	"6781_10"	1
16765	"4783_4"	0
16766	"3054_7"	1
16767	"4071_4"	0
16768	"6836_9"	1
16769	"8433_9"	1
16770	"6930_4"	0
16771	"11807_7"	1
16772	"9969_10"	1
16773	"3596_8"	1
16774	"11369_8"	1
16775	"10518_9"	1
16776	"5760_8"	1
16777	"8577_3"	0
16778	"1143_7"	1
16779	"2606_4"	0
16780	"10033_10"	1
16781	"8465_1"	0
16782	"35_3"	0
16783	"5508_2"	0
16784	"5082_1"	0
16785	"8970_3"	0
16786	"9311_1"	0
16787	"7685_4"	0
16788	"1643_10"	1
16789	"8047_2"	0
16790	"2330_8"	1
16791	"11586_9"	1
16792	"6981_1"	0
16793	"10334_8"	1
16794	"4143_9"	1
16795	"4585_10"	1
16796	"2609_10"	1
16797	"863_10"	1
16798	"5495_3"	0
16799	"2657_1"	0
16800	"4862_1"	0
16801	"7550_9"	1
16802	"3154_10"	1
16803	"8526_10"	1
16804	"3771_1"	0
16805	"9584_4"	0
16806	"8243_9"	1
16807	"8203_7"	1
16808	"8189_10"	1
16809	"2417_1"	0
16810	"7501_8"	1
16811	"1968_4"	0
16812	"10568_10"	1
16813	"5692_4"	0
16814	"11263_1"	0
16815	"6277_1"	0
16816	"4233_1"	0
16817	"5269_1"	0
16818	"8594_7"	1
16819	"456_10"	1
16820	"9225_1"	0
16821	"10379_10"	1
16822	"1022_10"	1
16823	"910_10"	1
16824	"3784_9"	1
16825	"3875_9"	1
16826	"3536_1"	0
16827	"4188_8"	1
16828	"10733_4"	0
16829	"9107_1"	0
16830	"2073_1"	0
16831	"10665_8"	1
16832	"12018_7"	1
16833	"9062_7"	1
16834	"12034_10"	1
16835	"4642_3"	0
16836	"3284_1"	0
16837	"5711_3"	0
16838	"5695_1"	0
16839	"8724_3"	0
16840	"9048_8"	1
16841	"9147_1"	0
16842	"9080_7"	1
16843	"101_1"	0
16844	"9028_3"	0
16845	"1872_7"	1
16846	"10825_9"	1
16847	"3550_1"	0
16848	"2724_9"	1
16849	"3324_3"	0
16850	"8555_9"	1
16851	"1141_3"	0
16852	"7666_7"	1
16853	"1100_7"	1
16854	"11477_8"	1
16855	"3026_1"	0
16856	"2061_9"	1
16857	"4540_2"	0
16858	"7887_7"	1
16859	"11504_1"	0
16860	"1120_1"	0
16861	"309_1"	0
16862	"734_2"	0
16863	"6843_4"	0
16864	"9823_7"	1
16865	"6432_9"	1
16866	"8780_4"	0
16867	"11870_10"	1
16868	"4370_10"	1
16869	"1901_7"	1
16870	"11778_10"	1
16871	"4877_2"	0
16872	"10623_3"	0
16873	"7179_8"	1
16874	"8000_4"	0
16875	"5552_8"	1
16876	"2651_10"	1
16877	"12149_4"	0
16878	"1544_10"	1
16879	"10970_3"	0
16880	"10207_2"	0
16881	"1480_1"	0
16882	"3303_10"	1
16883	"5665_9"	1
16884	"130_1"	0
16885	"8692_10"	1
16886	"4778_9"	1
16887	"1751_8"	1
16888	"10293_8"	1
16889	"9164_1"	0
16890	"6052_2"	0
16891	"3348_7"	1
16892	"8074_4"	0
16893	"11603_10"	1
16894	"3002_8"	1
16895	"2831_7"	1
16896	"3015_9"	1
16897	"5803_10"	1
16898	"10505_2"	0
16899	"1199_10"	1
16900	"2246_10"	1
16901	"6422_1"	0
16902	"870_4"	0
16903	"4383_1"	0
16904	"2281_4"	0
16905	"2234_9"	1
16906	"1473_4"	0
16907	"10634_10"	1
16908	"9269_7"	1
16909	"3966_4"	0
16910	"2605_1"	0
16911	"1223_7"	1
16912	"5619_9"	1
16913	"10303_1"	0
16914	"11915_10"	1
16915	"5643_1"	0
16916	"9466_7"	1
16917	"280_2"	0
16918	"9577_1"	0
16919	"5982_1"	0
16920	"5848_3"	0
16921	"7671_10"	1
16922	"1137_4"	0
16923	"8746_10"	1
16924	"2035_1"	0
16925	"5149_1"	0
16926	"7935_8"	1
16927	"5514_9"	1
16928	"2074_1"	0
16929	"9333_8"	1
16930	"11551_7"	1
16931	"1770_10"	1
16932	"3868_10"	1
16933	"4942_7"	1
16934	"3690_9"	1
16935	"7956_1"	0
16936	"2383_1"	0
16937	"4317_10"	1
16938	"8931_9"	1
16939	"2439_8"	1
16940	"2608_2"	0
16941	"592_10"	1
16942	"9747_3"	0
16943	"11089_1"	0
16944	"3571_7"	1
16945	"12139_2"	0
16946	"742_9"	1
16947	"8612_7"	1
16948	"9120_10"	1
16949	"10424_2"	0
16950	"8224_1"	0
16951	"11680_3"	0
16952	"2121_10"	1
16953	"8185_8"	1
16954	"3942_9"	1
16955	"4991_2"	0
16956	"9059_3"	0
16957	"6119_9"	1
16958	"6960_7"	1
16959	"494_3"	0
16960	"8_4"	0
16961	"10253_10"	1
16962	"124_2"	0
16963	"672_1"	0
16964	"8564_7"	1
16965	"7507_8"	1
16966	"779_10"	1
16967	"5959_2"	0
16968	"6239_8"	1
16969	"10178_10"	1
16970	"4849_10"	1
16971	"11925_7"	1
16972	"6271_1"	0
16973	"9076_1"	0
16974	"695_10"	1
16975	"5891_10"	1
16976	"2902_1"	0
16977	"10958_10"	1
16978	"11708_8"	1
16979	"9575_9"	1
16980	"4752_7"	1
16981	"1956_8"	1
16982	"3485_9"	1
16983	"8447_3"	0
16984	"8193_3"	0
16985	"9812_7"	1
16986	"11627_8"	1
16987	"1240_7"	1
16988	"8407_7"	1
16989	"4767_4"	0
16990	"5733_7"	1
16991	"2043_1"	0
16992	"2580_10"	1
16993	"10789_3"	0
16994	"4958_1"	0
16995	"3150_10"	1
16996	"1083_10"	1
16997	"6208_7"	1
16998	"858_8"	1
16999	"12392_9"	1
17000	"81_1"	0
17001	"2016_2"	0
17002	"10414_3"	0
17003	"6799_3"	0
17004	"4276_10"	1
17005	"1262_8"	1
17006	"1882_10"	1
17007	"7708_10"	1
17008	"12153_10"	1
17009	"10865_2"	0
17010	"7817_10"	1
17011	"12045_10"	1
17012	"3629_1"	0
17013	"12474_9"	1
17014	"4762_1"	0
17015	"5633_3"	0
17016	"9076_8"	1
17017	"3089_1"	0
17018	"706_4"	0
17019	"744_1"	0
17020	"193_7"	1
17021	"4293_2"	0
17022	"7684_7"	1
17023	"4398_9"	1
17024	"11107_10"	1
17025	"11224_8"	1
17026	"12229_9"	1
17027	"3535_8"	1
17028	"4314_10"	1
17029	"66_8"	1
17030	"10919_4"	0
17031	"12306_2"	0
17032	"12376_7"	1
17033	"5443_8"	1
17034	"10705_4"	0
17035	"5195_4"	0
17036	"7042_1"	0
17037	"9680_1"	0
17038	"1394_8"	1
17039	"2125_2"	0
17040	"893_2"	0
17041	"4138_1"	0
17042	"1068_1"	0
17043	"11319_2"	0
17044	"613_3"	0
17045	"11974_4"	0
17046	"4728_8"	1
17047	"5254_9"	1
17048	"12337_1"	0
17049	"261_4"	0
17050	"5084_1"	0
17051	"5845_7"	1
17052	"4480_1"	0
17053	"1780_10"	1
17054	"11087_8"	1
17055	"9553_1"	0
17056	"7897_1"	0
17057	"8513_9"	1
17058	"10402_10"	1
17059	"6276_7"	1
17060	"5920_9"	1
17061	"8458_10"	1
17062	"10886_10"	1
17063	"9656_10"	1
17064	"5719_9"	1
17065	"2702_1"	0
17066	"756_10"	1
17067	"8289_8"	1
17068	"8627_10"	1
17069	"8089_10"	1
17070	"6380_2"	0
17071	"11896_4"	0
17072	"7182_10"	1
17073	"5888_9"	1
17074	"8383_7"	1
17075	"5827_2"	0
17076	"2296_3"	0
17077	"9815_2"	0
17078	"8702_2"	0
17079	"2546_10"	1
17080	"10234_1"	0
17081	"833_8"	1
17082	"4343_3"	0
17083	"4773_1"	0
17084	"9146_9"	1
17085	"6309_8"	1
17086	"6592_1"	0
17087	"11551_1"	0
17088	"187_2"	0
17089	"8816_4"	0
17090	"9300_1"	0
17091	"7443_4"	0
17092	"4353_4"	0
17093	"10483_4"	0
17094	"434_8"	1
17095	"1241_1"	0
17096	"8040_1"	0
17097	"2338_1"	0
17098	"2093_7"	1
17099	"12075_7"	1
17100	"2199_7"	1
17101	"5742_10"	1
17102	"3746_1"	0
17103	"9066_4"	0
17104	"1935_10"	1
17105	"3613_3"	0
17106	"10592_8"	1
17107	"9266_9"	1
17108	"3713_3"	0
17109	"8364_10"	1
17110	"754_9"	1
17111	"2513_9"	1
17112	"1157_4"	0
17113	"2135_8"	1
17114	"10050_2"	0
17115	"2858_1"	0
17116	"901_8"	1
17117	"481_3"	0
17118	"10573_10"	1
17119	"9662_4"	0
17120	"2852_7"	1
17121	"11152_1"	0
17122	"8024_10"	1
17123	"2864_1"	0
17124	"10494_1"	0
17125	"6319_1"	0
17126	"7012_10"	1
17127	"3222_7"	1
17128	"299_1"	0
17129	"1547_1"	0
17130	"12303_1"	0
17131	"465_10"	1
17132	"713_10"	1
17133	"3502_3"	0
17134	"2905_2"	0
17135	"3591_9"	1
17136	"11984_10"	1
17137	"8569_4"	0
17138	"8128_10"	1
17139	"4724_2"	0
17140	"4781_1"	0
17141	"4607_10"	1
17142	"2777_7"	1
17143	"10902_10"	1
17144	"4660_4"	0
17145	"3472_1"	0
17146	"8413_4"	0
17147	"6898_9"	1
17148	"11747_2"	0
17149	"2837_1"	0
17150	"5682_1"	0
17151	"1641_10"	1
17152	"1997_2"	0
17153	"6854_10"	1
17154	"6948_4"	0
17155	"3671_4"	0
17156	"10811_1"	0
